Customer_ID,Age,Gender,Marital_Status,Income,Total_Transaction_Count,Total_Transaction_Amount,Average_Transaction_Amount,Transaction_Frequency,Online_Banking_Usage,ATM_Usage,Mobile_App_Usage,Num_Active_Banking_Products,Credit_Score,Outstanding_Debt,Num_Savings_Accounts,Investment_Portfolio_Details,Location,State,Zip_Code,Branch_Proximity,Preferred_Communication_Channel,Preferred_Banking_Channel,Frequency_of_Logins,Duration_of_Online_Sessions,Response_to_Marketing_Campaigns,Length_of_Customer_Relationship,Churn_Status,Overdraft_Incidents,Late_Payments,Feedback_Scores,Customer_Service_Interactions
120,40,Male,Single,59831,43,8614.72783799895,165.50350096412575,Weekly,0,0,1,2,674,3203.456338083504,2,Medium,City_44,State_6,50345,2.7760859274486096,Email,In-person,19,70.10310453880692,Low,19,1,1,1,4,3
121,41,Female,Married,87174,92,1314.0176947822652,315.0867534073405,Monthly,1,1,1,3,358,313.3606735098293,1,Low,City_64,State_9,81266,6.840528626061129,Phone,In-person,19,13.35773418527481,Low,57,1,2,0,2,4
122,54,Female,Single,41279,84,4391.290627357925,329.8522804283014,Weekly,1,1,1,2,353,4823.687798009839,0,Low,City_98,State_9,18476,4.5430451142717025,Email,In-person,5,113.55898471462783,Low,87,0,2,0,2,1
123,52,Male,Divorced,68220,16,4027.60324463702,387.0039306519931,Monthly,1,0,1,2,544,113.10778563550339,0,Medium,City_18,State_1,50755,7.130239772449868,SMS,Mobile,3,38.77684409518551,High,62,1,0,0,2,0
124,61,Male,Divorced,90610,38,9386.733150183903,86.78755492383038,Monthly,0,1,1,4,448,2949.8032323804428,0,Medium,City_88,State_4,20861,5.464871670122688,Email,Mobile,10,13.254560927279872,High,26,1,0,0,3,8
125,57,Female,Single,82719,75,1616.0345259835983,373.3434536402252,Monthly,1,1,0,3,667,3881.837308995279,2,Low,City_13,State_1,71130,1.433239077106459,SMS,Mobile,15,24.492991346021967,Low,28,0,1,0,3,4
126,39,Male,Married,83051,79,197.4835676189084,303.7199121341051,Weekly,0,0,1,2,315,3939.481565223615,2,High,City_13,State_7,79677,8.082702893240137,SMS,Mobile,2,15.979500165489439,High,9,0,2,0,5,7
127,44,Female,Married,86652,35,2457.0436067904643,38.21021399837059,Weekly,0,1,1,3,475,171.42567796601892,0,Medium,City_25,State_3,50704,6.000399322471753,Phone,Online,10,25.53951800136334,Low,79,1,1,0,3,2
128,52,Female,Divorced,95524,97,8220.74091170968,390.9483578441714,Weekly,0,0,1,2,839,4532.075663202197,0,Low,City_5,State_2,72910,7.523151605728593,SMS,In-person,16,52.92671630506037,Medium,48,0,0,0,1,3
129,18,Male,Single,36470,66,2172.2859788654687,197.70933785326068,Weekly,0,1,0,4,705,4592.258359635611,0,Medium,City_39,State_8,39839,2.134645973922327,Email,Online,3,89.87585280258489,High,16,0,2,1,4,3
130,52,Female,Married,97598,17,2484.6928306842788,171.8866578215224,Monthly,0,0,1,3,766,2806.9518657718636,2,Low,City_29,State_9,67405,7.491452253427906,Phone,In-person,7,36.320059957329576,Low,89,1,2,1,2,5
131,54,Female,Married,71798,35,1385.998164914427,229.55682427500082,Monthly,0,1,1,3,428,2410.4159944357307,2,High,City_57,State_7,97781,4.7229956966483355,Phone,In-person,19,55.131561523289044,Medium,24,0,1,0,3,3
132,64,Female,Divorced,83473,6,7182.81841243775,179.62578788000323,Weekly,0,0,1,4,522,224.33731531299907,0,Medium,City_46,State_6,64353,8.193403396231513,Phone,Online,15,111.80708810714718,Medium,70,1,2,1,4,4
133,31,Female,Married,49880,19,784.82448600363,175.75994018285544,Weekly,1,1,1,1,543,2809.770712549343,2,Medium,City_33,State_6,28767,6.392492877906881,Phone,Online,12,39.01950002248718,Low,100,0,2,0,1,4
134,20,Male,Single,74439,61,3378.962193052364,405.9580571733065,Weekly,0,1,0,2,725,2046.8954088511537,2,High,City_88,State_9,67554,4.194119127428202,Phone,Online,2,96.39277162544163,Medium,7,1,0,0,3,7
135,18,Male,Divorced,44308,79,2896.737393547549,71.00757463918922,Weekly,1,1,1,2,653,3864.0320370432805,2,Medium,City_10,State_5,94367,2.817252570225515,Email,In-person,13,23.148940335472137,Medium,110,0,1,1,3,8
136,22,Female,Divorced,65081,38,5596.081324922533,485.59403325015467,Monthly,1,0,0,1,625,2019.4178344304391,2,Medium,City_58,State_5,95189,8.343317517753183,SMS,Online,19,25.507000819583475,Low,54,1,0,0,4,7
137,43,Male,Single,80383,72,7331.121023695382,281.9165057434282,Weekly,1,1,0,3,302,3417.904166623549,0,Medium,City_25,State_2,18568,6.041733972188732,SMS,Mobile,7,57.45758044977055,Medium,74,0,1,1,1,4
138,31,Female,Divorced,39837,79,5375.4767034977995,99.63275922644333,Weekly,1,0,0,3,778,507.04073118765405,0,Low,City_74,State_6,52145,9.887212653672382,SMS,Online,3,31.92175880363443,Medium,39,1,0,0,3,5
139,56,Female,Married,82151,33,9317.157330453168,74.29558663652638,Monthly,1,1,0,4,380,664.7613538298347,2,Low,City_39,State_6,37855,4.361398033108886,SMS,In-person,6,108.84822848633992,Low,9,0,1,0,4,3
140,44,Female,Married,66824,70,9519.282124984586,299.83967074614145,Weekly,0,1,1,4,343,698.5509532457918,0,Medium,City_16,State_6,62650,7.171472994272171,Phone,In-person,1,10.836513479199946,Low,96,0,2,1,1,1
141,26,Female,Single,63073,20,3678.5067521353026,320.1697274849947,Monthly,1,1,1,4,454,227.62749899871758,0,High,City_60,State_4,24379,6.605387845988328,SMS,Online,2,73.68634510654155,Medium,44,1,2,1,3,4
142,32,Female,Married,56299,43,7799.035725121438,35.982627804607276,Weekly,1,1,0,1,835,2706.644296349019,0,High,City_28,State_7,78383,6.738235383587039,SMS,Online,1,74.48638055719479,High,54,0,1,0,3,0
143,32,Male,Single,88861,81,7414.133694355078,129.07093792310505,Monthly,1,1,0,1,398,3969.83863021818,1,Medium,City_76,State_9,99578,7.632819680820914,Phone,In-person,4,12.592981664736485,Low,8,1,1,1,2,0
144,43,Female,Single,60063,41,8940.34945787779,399.776341398519,Weekly,0,1,0,3,696,3052.0560184683304,0,Low,City_44,State_1,33830,2.2519745198465864,Phone,In-person,5,89.2448847101525,High,31,0,1,1,5,0
145,59,Male,Married,99453,85,4534.642038056262,34.31606759432749,Weekly,1,0,1,4,470,2874.774427764281,0,Low,City_58,State_3,34467,5.946796395984438,Phone,Online,2,58.92321761890254,Low,46,0,1,1,1,3
146,30,Male,Single,98472,25,5351.684553258143,428.9934453139577,Weekly,1,0,0,3,447,3403.119642013682,2,Medium,City_32,State_9,68130,5.5821670335498075,SMS,Mobile,16,88.15343795190297,High,70,1,2,1,4,4
147,49,Female,Married,44506,48,4216.165704457583,332.49961349790345,Weekly,1,1,0,1,422,1698.226615360074,2,Low,City_63,State_5,43500,4.082768101814866,Phone,Mobile,8,100.09637338253305,Low,21,0,1,1,2,3
148,56,Female,Divorced,56026,23,8518.731501067086,222.86739708797035,Weekly,1,1,0,2,411,1809.7703582411445,1,Low,City_93,State_6,64215,4.925352398673125,Phone,Mobile,15,42.133425478929794,Medium,63,1,2,0,3,5
149,49,Female,Divorced,57672,75,2374.0529220851304,179.75209599574876,Monthly,0,1,0,3,429,1571.3504911046127,1,High,City_45,State_8,71212,5.669308689860955,Email,In-person,11,60.71587653758108,Medium,40,0,2,0,4,1
150,21,Female,Single,68417,12,2473.1198746002024,19.431992285958042,Weekly,1,1,0,1,367,3560.544664267878,0,Medium,City_53,State_9,33620,3.8883008346882493,Email,Mobile,10,34.987489673321306,High,88,1,1,1,2,4
151,47,Female,Married,82413,81,3788.7905254130897,414.3553234184031,Monthly,0,1,1,4,844,808.2016783538714,0,Low,City_61,State_8,55577,3.63842948816693,SMS,Mobile,3,28.174048305068528,High,21,0,2,1,2,5
152,54,Male,Married,95066,70,2380.3940378132766,79.93370844458367,Monthly,0,0,0,2,585,65.1264015646219,2,Low,City_50,State_3,69999,7.64445317199861,Phone,Online,11,5.068397174905602,Low,38,0,1,0,5,4
153,40,Female,Divorced,89213,45,5653.967680507716,161.67557601242316,Monthly,1,1,1,2,304,2980.982233612462,0,Low,City_27,State_1,34195,1.6022632844776845,SMS,Online,17,115.81762388918129,Low,36,1,2,1,2,5
154,56,Female,Divorced,80971,79,1431.4520543054728,288.8624203777739,Monthly,1,1,1,2,417,4711.906823671027,0,Medium,City_26,State_5,54254,3.816667706534038,Email,Mobile,10,55.706773972909545,High,27,0,1,1,1,7
155,62,Male,Married,57281,92,3269.843572100148,130.53637403491456,Weekly,0,0,1,4,529,3047.0395849815236,0,Medium,City_3,State_7,74383,6.883400315204155,Email,In-person,17,6.503023901770513,High,66,0,1,1,5,1
156,32,Male,Single,58091,74,9143.10251490834,253.59882723857865,Weekly,1,0,1,2,459,3914.6082647044755,0,Low,City_90,State_2,38222,2.878956714979383,Phone,Mobile,14,6.027936420325539,Medium,113,1,0,0,5,6
157,60,Female,Divorced,80494,65,4151.3322538987795,406.5779860819641,Weekly,1,0,1,1,593,3363.9535473301507,0,High,City_39,State_1,14619,6.15045371757024,SMS,Online,1,38.16054538338743,High,89,0,0,0,3,5
158,46,Male,Single,48610,30,7507.5137932857415,240.56358804723467,Weekly,1,1,0,3,485,2487.183267615081,0,High,City_65,State_4,86039,3.719477274836942,Email,Online,9,6.602833051663618,Medium,69,1,1,0,3,9
159,53,Female,Single,31079,75,1223.2756978950827,474.998898618602,Monthly,0,1,1,2,523,3591.96200891923,0,Medium,City_35,State_3,42287,8.589711460151893,Phone,Online,15,48.069181030733056,High,75,0,0,1,1,7
160,30,Male,Divorced,76751,87,2550.888630603668,425.2753039844074,Monthly,0,1,1,2,451,4120.520619276109,0,High,City_53,State_4,68928,4.1499039891622145,SMS,Mobile,4,12.237927665479003,Medium,40,0,2,1,4,8
161,49,Male,Single,85432,74,8092.721649883649,173.18922532806315,Monthly,1,1,0,1,439,1123.65822085849,2,Low,City_91,State_1,62158,3.0656490555781946,Phone,In-person,3,9.51393298228562,Medium,44,1,1,0,1,7
162,24,Female,Single,60951,33,7653.6300692679715,205.9814410461295,Weekly,1,1,1,4,666,1680.6524024157277,1,Medium,City_46,State_2,30428,5.7709339938045225,Phone,Mobile,7,81.97886031857325,Medium,8,1,1,1,5,4
163,39,Male,Married,89872,70,3922.9435940788294,217.4300962410383,Weekly,0,0,0,2,427,1118.6286625164194,0,Medium,City_68,State_1,76746,2.2209446170500344,Email,Online,3,109.28674828593174,Low,101,0,1,1,3,3
164,45,Male,Single,37235,23,9548.529330131396,316.8279319330122,Weekly,0,1,0,1,650,2260.8647779522053,2,High,City_83,State_3,21606,8.177355706645526,SMS,Online,15,52.079457079762115,Medium,18,1,0,1,1,2
165,19,Male,Married,92712,72,9115.365856762,150.5299073023845,Weekly,0,1,0,1,446,4425.322754583338,0,Medium,City_22,State_4,61138,7.120254261453942,Email,Online,10,101.22859948173225,High,117,0,0,0,3,9
166,59,Male,Divorced,51473,62,9626.777416211175,484.93207802302925,Monthly,0,1,0,4,584,1726.0355041766618,0,High,City_60,State_1,99393,7.934580142254243,SMS,Online,16,8.36552803061092,High,19,0,2,1,1,8
167,62,Male,Divorced,97567,74,4336.355432859075,308.25526809571545,Weekly,0,0,0,4,768,1872.3344456527668,1,High,City_6,State_6,28132,4.589903798174121,SMS,Mobile,17,94.43435643657098,High,46,1,0,0,1,6
168,23,Male,Married,62230,61,2054.988478488262,205.70681278315544,Weekly,0,1,1,3,517,4301.8361733596585,2,Low,City_52,State_2,91094,8.515030724694476,Phone,Mobile,19,12.221999117132455,Low,13,1,0,1,2,0
169,45,Female,Divorced,98876,41,6303.920527004276,326.054809590868,Monthly,0,1,0,2,735,2576.871653723376,0,High,City_73,State_5,59909,5.44193317663438,Phone,In-person,1,101.42053366769544,Medium,116,1,2,1,1,2
170,45,Female,Single,70644,65,6879.254266964065,203.74845515955676,Monthly,1,1,0,3,444,2677.2449982371722,1,High,City_75,State_8,76454,1.8522913142821351,SMS,Online,1,106.47212966028737,Low,24,1,1,1,3,2
171,61,Male,Single,78664,96,1341.873666060148,410.71988367991526,Weekly,0,1,1,1,576,4304.006016661065,1,Medium,City_86,State_4,35695,3.0162632409266417,Phone,Mobile,14,95.38699187396614,Medium,114,0,1,0,1,5
172,61,Female,Single,75203,34,7886.182039529469,288.2420706703434,Weekly,0,0,1,2,359,2452.6336851273663,0,Low,City_73,State_5,18897,7.399475213753974,Email,Mobile,2,99.38613780729824,High,19,0,2,1,4,1
173,37,Female,Divorced,96677,75,278.7961756236092,30.565546668972832,Monthly,1,0,1,1,674,3407.7876731469764,0,Low,City_29,State_9,97974,9.067800689276524,SMS,Online,2,69.57072512821668,Medium,80,1,0,1,2,3
174,47,Female,Single,55425,77,4879.011036020155,96.61086503749577,Weekly,1,0,1,1,703,428.2233293703036,2,High,City_43,State_2,31313,1.8566703317674782,Email,Mobile,10,35.461768397004974,Low,55,0,2,0,1,1
175,28,Male,Divorced,99806,29,3377.0609689994594,433.84704678447196,Monthly,1,1,0,1,413,893.1585656344265,2,Medium,City_74,State_2,78397,8.777933119874906,Phone,Online,15,78.97156530601117,Low,104,1,2,1,4,4
176,45,Female,Single,72814,69,7429.000293000932,285.8209149148271,Monthly,0,0,1,4,794,2021.881003581228,0,Medium,City_34,State_6,63646,8.191628462606479,SMS,In-person,15,55.54728964378156,Low,66,0,1,1,3,3
177,42,Male,Married,79646,10,3196.3312014759777,475.66830349181345,Weekly,0,0,0,4,635,2474.1953390993745,0,Medium,City_31,State_6,44575,4.209049539865769,Phone,Online,7,5.61370450569029,Low,41,1,0,1,4,3
178,56,Female,Divorced,69884,22,8285.390416532224,45.48693330173555,Monthly,1,1,1,2,584,4828.668506181148,1,Low,City_86,State_3,78185,7.203491239569908,Email,Online,8,59.83495624000603,High,72,0,1,0,2,3
179,50,Male,Divorced,99322,14,5990.039538930025,154.6777087421272,Weekly,1,1,1,1,428,4853.25816523895,2,Low,City_46,State_9,14423,2.682562094213799,SMS,Mobile,11,79.88661132331274,Low,94,0,1,0,3,3
180,18,Male,Single,51650,96,7959.544281444513,104.83625288739057,Weekly,1,0,1,1,614,4255.985437393809,0,High,City_4,State_1,52580,8.320539699405511,Phone,In-person,16,6.5966208645018884,Low,82,1,2,0,1,4
181,44,Female,Divorced,39190,15,9894.472314612276,281.38174319208076,Weekly,0,0,1,2,370,1577.9941764278726,0,High,City_2,State_3,74806,6.916051196641096,Email,In-person,7,76.45643865243814,Low,85,0,1,1,1,1
182,30,Female,Divorced,68196,69,6823.667622861212,197.56848722915558,Weekly,1,0,1,3,644,4820.141454162198,2,Medium,City_5,State_8,45210,4.949464415203585,Email,Mobile,9,80.04116921493848,High,97,1,1,1,4,5
183,58,Male,Married,69449,81,9851.008131980276,87.06403169743268,Monthly,0,0,0,1,397,3446.7043233810627,0,High,City_46,State_8,83175,8.780655839920328,Phone,In-person,19,23.182371497473127,Medium,50,1,1,0,1,0
184,20,Female,Married,69661,88,385.47963652488295,324.948437840178,Weekly,0,1,0,4,599,1964.700639087002,1,Medium,City_79,State_4,12595,2.2531105117081136,SMS,In-person,1,54.573531292998595,High,96,0,0,0,3,9
185,56,Female,Single,59709,69,3447.5858859897035,272.7861992406214,Weekly,0,1,0,3,475,3508.3745849238317,1,Low,City_19,State_8,97057,8.612070691926725,Phone,Online,18,115.89824910225025,High,79,0,0,0,3,1
186,23,Female,Married,39943,56,1167.7473191668605,144.62076313518747,Monthly,0,0,1,3,374,82.6136489326329,0,High,City_38,State_8,55974,1.2149776587004104,SMS,Mobile,8,106.68176119697499,High,87,0,1,0,1,2
187,25,Male,Single,73240,71,2696.8188207059516,245.08796531336512,Weekly,1,0,0,3,442,730.7734113710679,2,Medium,City_59,State_1,55132,7.7788036389411666,Email,In-person,8,52.244463628699066,Medium,77,1,2,0,4,1
188,44,Male,Single,75760,86,8404.990201345166,375.41177437018285,Weekly,1,0,1,3,322,4148.428557781838,1,Low,City_79,State_3,79611,6.160276690708311,Email,In-person,8,45.232320822777886,Low,12,0,2,0,1,2
189,26,Female,Single,51042,82,420.00032672829406,110.58312052982268,Weekly,1,1,1,3,480,3227.8681843658555,2,Medium,City_72,State_1,85177,7.270509458985483,Email,In-person,14,19.269278312338436,High,118,0,1,0,5,7
190,54,Female,Divorced,73894,35,5249.811063750698,153.52381588384725,Weekly,0,1,0,3,344,1820.9735064594202,2,High,City_20,State_2,95862,4.711100731579591,Phone,Online,2,9.046744722118376,Low,27,1,0,1,1,2
191,50,Female,Married,36869,95,5714.574204570493,179.59438367611642,Monthly,1,1,0,2,768,2503.333201113594,2,Medium,City_76,State_4,44539,8.779970133029469,Phone,Online,3,39.20821940583905,Low,107,0,2,1,2,9
192,59,Male,Single,91078,21,5655.396352052366,375.8959542285055,Monthly,0,0,1,2,391,4525.710748228835,1,Low,City_68,State_3,64827,3.8183412172583195,Phone,Mobile,7,113.13258491445741,Medium,116,0,2,0,1,0
193,61,Male,Married,86759,59,4805.441030850231,424.9920737799444,Weekly,0,1,1,3,568,3157.890547395433,1,High,City_53,State_6,60169,3.4745975667867466,Email,Mobile,3,115.24054690337174,Medium,14,0,0,1,5,7
194,41,Female,Single,74306,97,7926.969351220578,194.43036325638934,Monthly,0,0,0,4,333,1990.7464196716512,0,Low,City_55,State_5,71568,3.7157558117305816,SMS,Online,15,98.43972416627177,High,65,0,0,0,2,7
195,32,Female,Married,85371,40,1422.0765861049565,155.34422229861994,Monthly,1,0,1,2,663,601.6332869876751,2,High,City_39,State_5,35094,7.969274585583257,Phone,Mobile,11,45.344853554783846,Medium,47,0,2,1,4,6
196,49,Female,Married,50918,30,3174.7124539527945,445.82891159232184,Monthly,0,1,0,2,432,1468.734008127805,1,Medium,City_36,State_7,94271,5.457625582156411,Phone,Mobile,2,21.517039781442787,Medium,64,0,1,1,2,3
197,49,Female,Single,58379,57,6195.68792910721,499.6888167744126,Monthly,0,0,0,3,681,4891.701163982917,1,Low,City_58,State_7,52095,5.833767932687319,Phone,Mobile,18,73.48634969465311,Medium,45,1,2,0,3,4
198,41,Female,Divorced,32962,21,6940.418526052763,338.47328343428154,Weekly,1,1,1,4,576,2186.8153142588876,0,Low,City_15,State_9,94692,8.484898765679699,Email,Online,14,79.34807582871086,Low,108,0,0,1,5,9
199,58,Female,Married,43851,90,4101.069474592858,495.09050134469857,Monthly,1,1,1,3,455,2359.1973192243045,1,Medium,City_1,State_8,19007,8.500289970849504,SMS,Online,18,53.82596046324447,Medium,34,0,0,1,3,5
200,29,Male,Divorced,75747,29,8766.175506939608,333.38347612293586,Weekly,1,0,1,4,686,2492.990161985077,1,Low,City_95,State_3,60125,2.4556429411159986,SMS,In-person,2,84.53938148924364,High,60,0,0,1,3,5
201,56,Female,Divorced,82349,6,4213.384627289552,369.3955332838342,Weekly,0,0,1,4,834,4420.520114741055,1,Low,City_9,State_2,52922,5.947909055994853,SMS,In-person,4,90.86841684994957,Medium,69,1,0,1,2,6
202,19,Male,Single,86356,90,4087.4837300484983,200.4414407563217,Monthly,0,1,0,1,499,3019.6414219265494,0,Low,City_23,State_1,70210,2.134163857904229,Phone,In-person,14,95.0520913110997,High,106,1,1,0,2,3
203,20,Female,Single,44745,9,458.4518887251111,222.15409802953621,Weekly,1,1,1,2,574,3468.3851822596107,0,Low,City_52,State_6,69754,8.81675624075282,Phone,In-person,7,62.764282806113336,High,119,0,2,0,3,7
204,54,Female,Single,35730,8,5556.2992283278645,80.62647535480362,Monthly,0,1,0,3,800,1947.0677127455199,2,Medium,City_26,State_4,23377,8.53305131887784,SMS,Mobile,15,96.03868941936933,Medium,117,1,0,1,4,1
205,34,Male,Married,43921,40,7115.94030126786,413.1475072349104,Weekly,0,1,0,2,758,145.43809294487176,1,Low,City_60,State_3,11800,8.644139723990191,Email,Mobile,6,7.92978902098753,Low,116,1,0,1,1,8
206,19,Male,Single,49023,10,1232.9378188167962,466.21892513472807,Weekly,1,1,1,2,349,4654.8645712142215,0,Low,City_18,State_2,27192,7.343726503419701,SMS,Online,5,83.24650217497,High,47,1,0,0,1,5
207,19,Male,Single,75349,25,3123.7843842699212,315.4846855101149,Monthly,1,1,0,4,831,4745.638404582032,0,Low,City_97,State_2,64590,5.201895754382107,Phone,Mobile,18,32.09790506080518,High,34,0,2,1,5,0
208,45,Male,Married,71979,81,7834.443842450237,178.38718113824527,Weekly,1,1,1,2,391,4745.765266740255,0,High,City_78,State_4,47901,4.642491037100937,SMS,Mobile,11,36.10983354408012,High,97,1,0,0,2,0
209,40,Female,Married,52837,93,3722.6024105943966,85.46799943343947,Monthly,1,0,1,1,755,4718.435433233582,2,High,City_58,State_1,10969,4.557021075222489,SMS,Mobile,8,15.499696259774217,Medium,26,0,2,1,1,7
210,54,Male,Single,44997,30,2491.8643741963947,139.92655255560433,Weekly,1,1,0,3,638,4076.209705347805,2,Medium,City_65,State_6,46847,1.595915097478848,SMS,In-person,12,27.125110313215618,High,102,1,1,1,4,9
211,49,Female,Single,75039,59,6754.786569294611,135.1511062174032,Weekly,1,0,0,2,352,3422.980250581634,2,Medium,City_77,State_5,61031,9.539832578180599,Email,Online,18,119.08094679523033,Medium,68,1,0,1,5,9
212,50,Male,Single,50923,43,2047.9118989493907,310.6286632401508,Monthly,1,0,0,3,795,4222.549591336428,2,Medium,City_79,State_9,91137,5.052480910511216,Phone,In-person,15,52.769865014799656,High,68,1,1,0,2,6
213,18,Female,Single,38876,88,8966.963903873451,473.0683580281662,Monthly,1,1,1,2,303,3002.7311950051812,2,Low,City_69,State_2,46087,9.371034093505413,Phone,Mobile,8,111.69302084919883,Low,95,0,2,1,1,2
214,36,Female,Divorced,90973,37,1145.4241206587956,33.65322460941091,Monthly,0,1,1,3,580,671.8480694601182,1,High,City_14,State_9,47473,8.913317852455542,SMS,Mobile,4,23.733445742171778,High,43,0,1,0,3,7
215,19,Female,Divorced,32887,18,7094.843042599987,10.500926801279517,Weekly,0,1,0,3,589,1956.0908252071051,1,High,City_78,State_9,49379,8.45749349012813,Phone,Online,15,28.466766841329747,Medium,84,1,0,0,4,7
216,61,Female,Single,93723,60,5045.532142735115,304.0891527140195,Monthly,0,1,1,3,372,4856.474559864688,0,Medium,City_46,State_9,40655,6.294779963477442,Email,In-person,11,69.14853568873319,Medium,71,1,1,0,4,6
217,43,Female,Divorced,72422,85,8712.302667730237,149.18962641906046,Monthly,0,1,1,2,436,1755.6890679782816,2,High,City_69,State_4,25259,1.9140029735557653,SMS,Mobile,1,45.196242201094485,High,17,0,1,0,2,4
