Bank Name,State,Date,Asset Growth (%),Revenue (Million INR),Profitability (%),Interest Rate (%),Inflation Rate (%),GDP Growth (%),Stock Market Index,Loan Portfolio (Million INR),Cost of Funds (%),Regulatory Changes (Binary),Demographic Trends,Geopolitical Events (Binary)
State Bank of India,Uttarakhand,2022-05-14,4.093209599257972,2116.3275910109514,12.008121754292809,7.970326538260597,4.538624226915803,6.030460130890141,53570.29028330578,6144.752786388245,5.278238711454886,0,Neutral,0
State Bank of India,Chhattisgarh,2022-05-15,7.577174865486955,3989.7326343395343,13.798803165391416,5.935638307291176,3.962563628249531,4.904760609620655,49151.07176854933,7908.263283142145,5.19045111632148,0,Negative,1
State Bank of India,Jharkhand,2022-05-16,6.983716446726374,2115.561121992733,15.878752449827584,6.019915591379744,4.788150347282851,4.564907574751319,45893.39902291867,6446.510802138722,4.5508639966192845,0,Neutral,0
State Bank of India,Gujarat,2022-05-17,7.790161463999075,3390.0704577171064,17.845166662898144,5.236818208839667,5.9872033561539695,4.911205138675298,49377.8147729962,7844.61555096717,4.883011091627189,0,Neutral,0
State Bank of India,Uttar Pradesh,2022-05-18,2.7457833409132686,3967.357850526827,17.082364961903398,6.328394409631212,4.305786838969661,4.279052227788025,47307.345902070534,6851.786310073364,5.266699402044208,0,Negative,1
State Bank of India,Himachal Pradesh,2022-05-19,6.385204851221865,2478.3602084318513,12.141569787873175,5.783145578704544,5.762074202335858,4.431603899029989,47911.964549966244,7971.048266510436,4.491434020156551,0,Negative,0
State Bank of India,West Bengal,2022-05-20,7.630042740926227,2284.4987373743925,17.391363628049035,6.030160106532932,4.035050519773698,4.313981321039443,52722.67556837506,7108.1167669204215,4.126501480977644,0,Neutral,0
State Bank of India,Gujarat,2022-05-21,3.0873983969939607,2242.769878844858,16.699190479791756,7.5037153707668836,3.164198120774958,5.268830631224674,45755.27086025887,7861.665728351615,5.007332275819163,1,Positive,0
State Bank of India,Himachal Pradesh,2022-05-22,2.398977604200665,2606.550295135191,16.68225674142588,7.806453540582487,3.6127263191052865,6.386735128772759,53275.81217480702,6010.697977388446,3.9401325095693833,1,Negative,0
State Bank of India,Haryana,2022-05-23,6.446723895740354,2202.0916220212935,14.747974554021429,5.557199216015557,4.256085429983052,4.424150662649021,49276.690858241695,7496.4776123618,4.277062296012084,1,Neutral,0
State Bank of India,Kerala,2022-05-24,5.446838679079471,3384.3226833882636,14.388031757727017,6.117526794660398,3.658904785783707,4.3909612995170075,50960.63931100595,7806.101306205031,5.231454474213587,1,Negative,0
State Bank of India,Arunachal Pradesh,2022-05-25,7.050972660549633,2124.5835962601254,13.817494372999155,7.785891686346182,3.0006811146547667,5.930286848551992,45896.52231235679,6279.441133957908,4.94884468053863,1,Negative,1
State Bank of India,Andhra Pradesh,2022-05-26,2.838634259757737,3018.8442562995797,12.394169153726194,5.185425382067668,5.745004613242582,4.591548945904199,48373.5907835728,6192.251703464303,4.307622010494999,0,Negative,1
State Bank of India,Meghalaya,2022-05-27,6.771603871159341,3993.3937077059536,13.369412180962195,5.277081584334136,5.531638233692787,4.292830114326975,45897.009190148456,6849.145214371911,3.929489004816715,0,Negative,1
State Bank of India,Tamil Nadu,2022-05-28,3.209763920286467,3627.9405390120373,13.479621809868148,5.488372967618688,5.226876694460842,4.500545734616733,54615.4372288111,7867.35781226587,4.211936781664473,1,Negative,1
State Bank of India,Tamil Nadu,2022-05-29,2.981935657194227,3230.4388764620217,14.90446241826121,6.785638502380625,3.503443786938086,6.7711941876303285,53072.6164932625,7084.773120380878,4.068208298454866,1,Positive,0
State Bank of India,Telangana,2022-05-30,2.9855947875859576,2612.5072415732234,16.484666439580163,5.4514168130179925,3.361090728629958,6.464413758328572,49596.3275435646,7054.9129274434645,3.8521785758877076,0,Positive,0
State Bank of India,Chhattisgarh,2022-05-31,6.887448321388293,3247.791672583277,14.84285897038768,7.9042291443522,3.2028142484171496,5.062193687065282,47236.02548323671,6282.252236598643,4.986665827131313,1,Positive,0
State Bank of India,Assam,2022-06-01,5.991183324177201,3054.082927823303,12.347066696682964,6.3401435817755605,5.172087566318764,5.967462301982178,54334.55105249852,6001.579022186437,4.004139773700343,0,Neutral,1
State Bank of India,Kerala,2022-06-02,5.138392548614716,2852.1667677807427,17.746738805929223,6.5045538810505,5.786423882063656,5.611827021004114,48445.96595726972,7620.280181490923,4.408334940335528,1,Positive,1
State Bank of India,Haryana,2022-06-03,4.152982904741015,2261.420753480399,17.656345914564675,5.739975847416219,4.291607462739111,6.031372790447692,46609.84431687375,6175.149125972476,4.271718893672218,0,Positive,0
State Bank of India,Sikkim,2022-06-04,7.26320324487865,3773.208430480933,16.71113725889045,6.412880757304201,3.3574220159881447,6.048013457388278,50631.643884539546,7267.699637470648,5.464154757271261,1,Neutral,0
State Bank of India,Uttarakhand,2022-06-05,4.354670644535812,2899.569297642645,17.947967409385324,6.985740897911034,4.537178462196319,5.886202045179979,54437.74120344816,7829.232909030383,4.282184488296441,0,Positive,1
State Bank of India,Assam,2022-06-06,6.899596636829463,2389.24502364153,15.266893996801578,7.253531410862128,4.046495722375891,4.798304105611926,45038.30290500323,6417.303826316862,3.6599649655935096,1,Negative,1
State Bank of India,Andhra Pradesh,2022-06-07,4.634809451421311,2735.518701754579,17.776610101519235,7.261604248129739,4.124474773049993,4.117019262288454,47381.248432539986,7330.5456724738215,3.679651505144168,1,Positive,1
State Bank of India,Assam,2022-06-08,4.2616665765494455,2828.259505057854,12.453630243700506,6.733673338082265,4.863991872467122,5.366700345970326,54384.476404104076,6157.397153415019,4.681507442706129,0,Positive,1
State Bank of India,Chhattisgarh,2022-06-09,4.776078714017639,3655.0757911337487,14.194084489568228,7.713079324981572,5.156154339786607,6.672921654072112,46710.85966857162,7207.510287675226,4.698727103476531,0,Positive,0
State Bank of India,Manipur,2022-06-10,3.8082672449848527,3467.228761122804,13.352287608040594,7.452223541918328,3.3318107966194823,5.708491775555728,46132.4345163982,6327.863441906406,4.33751798096531,1,Negative,1
State Bank of India,Maharashtra,2022-06-11,6.485656281057507,3538.6097872826795,13.17499850480562,7.271144344095877,3.1067706924194294,6.497173125105723,50701.87215799805,7471.9071210303555,4.363687384624059,1,Negative,1
State Bank of India,Assam,2022-06-12,5.016322340554875,2022.0625288572944,12.844817693356056,5.1668165650413815,5.982990908057145,6.974873028883684,53618.4382329483,6602.462589587816,3.6078651656817424,0,Negative,0
State Bank of India,Andhra Pradesh,2022-06-13,3.393276170880904,2832.307996359523,15.73448184939598,5.020633886658948,3.6981850467466555,4.490848612414829,49771.09817693926,6926.782017609293,4.533093020778525,0,Negative,0
State Bank of India,Chhattisgarh,2022-06-14,7.397447439647411,2962.6883032706473,16.68793113448383,5.6373418315864186,3.1614915747253773,6.075332917425947,54945.64256684524,7198.861084055243,4.509478950760704,0,Neutral,0
State Bank of India,Uttar Pradesh,2022-06-15,4.303347328239268,2038.3845536461133,15.469790396522164,6.990570781740357,3.56962598728776,6.022880721100074,51791.71699537993,6342.546821332479,3.799098637113889,1,Negative,1
State Bank of India,Tamil Nadu,2022-06-16,5.261317166683932,2519.6264174900684,12.881776257529259,6.233592466647638,3.1168735390453928,6.939866342074835,45740.749072104474,7483.275637235241,3.707678772221855,1,Negative,1
State Bank of India,Maharashtra,2022-06-17,7.438832665787282,3520.57964624427,16.866742619600824,6.2072187778979355,4.175432683851515,6.956802201858401,54928.321316819754,6605.280681273629,3.747144981198981,0,Negative,1
State Bank of India,Gujarat,2022-06-18,5.745427975483953,2274.219411457998,15.81572824298237,7.653760664688841,5.407205353353973,6.060035835172388,49078.9423678019,7324.743719825507,3.702056492982517,1,Negative,1
State Bank of India,Uttarakhand,2022-06-19,2.701388244250184,3070.620262905183,14.328994236761973,7.686688544395516,4.0237333492731615,4.730844375946583,47874.02533845483,6316.566101398747,4.719416391073519,1,Neutral,0
State Bank of India,Himachal Pradesh,2022-06-20,7.638992741680851,2430.403744034475,16.04478177321638,7.727525792160757,4.3325502206351,6.395667514391797,50578.79183577886,7376.2353184127005,3.8929653048058372,0,Positive,0
State Bank of India,Manipur,2022-06-21,5.766248318428508,2024.2415492877865,13.559429875456997,5.941634229545082,5.026760320702317,4.321087402633115,48043.07591820864,6256.376145620923,4.002860304374927,1,Positive,1
State Bank of India,Manipur,2022-06-22,4.009433687942517,2482.402915199083,14.071153250965263,7.073167438217785,4.526682210209641,6.342097912514886,45864.57507120152,6850.712992539968,3.8471442883028795,0,Negative,1
State Bank of India,Uttar Pradesh,2022-06-23,2.8356324359803233,3951.7475098201076,17.50491505879194,5.814899543823109,5.584337058063973,6.73058837243409,45014.283430791766,6494.412147477754,5.415670608897006,0,Negative,1
State Bank of India,Jharkhand,2022-06-24,6.764151135621776,3603.0742237659792,13.743027034028522,5.571829499223349,5.59810702513727,5.1485001843053055,49495.833529202624,7496.750498856365,5.209234926303671,1,Negative,0
State Bank of India,West Bengal,2022-06-25,5.720436535571081,3919.153288642067,14.81992960894762,5.553897372042107,3.029732086473461,5.891905884949241,53368.63422226592,6524.070009013749,3.9609896747030415,1,Positive,1
State Bank of India,Madhya Pradesh,2022-06-26,5.200766551857929,2975.708087852725,17.340846824376086,6.026322862590782,5.334138919449598,5.290428196290479,50723.15185630076,7763.434612790792,4.1551325878442515,0,Positive,0
State Bank of India,Odisha,2022-06-27,7.363355498305745,2219.472397355007,16.246328101605165,6.289872859339465,4.3822008007250215,5.313295164964385,54992.07298943441,7783.640422813226,3.9197856846099945,0,Negative,1
State Bank of India,Gujarat,2022-06-28,6.731583267347185,3095.918977947386,12.373219356988216,7.492847513165206,5.966521623910989,4.93111266732436,47868.466456472,6392.8826304455715,4.483751918921648,0,Positive,0
State Bank of India,Mizoram,2022-06-29,2.910049278396507,2908.754669119922,12.883818265673822,5.359673280418137,4.449696227626306,6.286388861350973,47804.550647600554,7227.691890015449,3.5392210649485074,1,Neutral,0
State Bank of India,Punjab,2022-06-30,3.870332406773289,3688.714165479232,12.0470495446315,7.204777542184683,5.960687836164892,6.808529692499516,46597.494602339444,6175.435283439929,4.842736017793591,0,Negative,1
State Bank of India,Bihar,2022-07-01,3.4909348388867945,2196.165161568489,15.78553074137498,6.594364742567916,5.26370808361721,6.822252577703384,46640.635882653354,6783.074199203258,4.546316299635283,0,Negative,0
State Bank of India,Chhattisgarh,2022-07-02,6.463677755436062,2976.4822740435566,14.68604055246251,5.863836028027977,3.745814653839919,4.524343854624801,47851.86596010048,7426.643459002545,5.297277856602206,0,Neutral,0
State Bank of India,Tamil Nadu,2022-07-03,2.201194608414676,2300.0973293879683,12.805649105413654,6.478458753598474,4.615184937860873,6.624230948969698,52928.40045273527,7318.8464936998325,3.8287853686568285,0,Neutral,1
State Bank of India,Gujarat,2022-07-04,5.419338109227899,2649.35185378012,17.747604726340622,5.899826209331068,5.976406918435748,6.212294324281366,54057.56790636448,7249.401338813216,5.108218492122264,1,Positive,0
State Bank of India,Madhya Pradesh,2022-07-05,6.574752114444143,3474.714154775599,15.177958343673719,6.788245865714918,5.572591823255771,4.758512202070868,54750.871697076815,6565.081727324887,5.083922028933431,1,Neutral,1
State Bank of India,Manipur,2022-07-06,7.260593820570497,2952.036258737533,13.451359764677335,6.301531768565733,3.2921006813736633,4.201853838764544,47322.896540964524,6756.049898868804,3.7543623784337736,0,Negative,0
State Bank of India,Karnataka,2022-07-07,4.052490492295445,2751.7765702915385,15.003621426928245,5.4932165872366365,5.119115990429988,4.803991800653134,53812.97545614092,6205.892289400573,4.297118448288256,1,Positive,0
State Bank of India,Bihar,2022-07-08,6.927543828032077,2788.952557140071,16.077721996410645,5.34974922366709,4.036738757612439,6.736624710344577,48282.55089277337,7438.045640867202,3.840305282289034,1,Neutral,0
State Bank of India,Madhya Pradesh,2022-07-09,2.6637904217312434,2918.8935368119733,12.457435307841386,6.64008704621639,3.020946785641044,5.8995360246873165,46128.40544516884,7007.777593582547,4.009441000915098,1,Positive,0
State Bank of India,Gujarat,2022-07-10,7.078713750407109,3570.0330876741136,13.648222890287352,7.7072390998583105,4.210442907080999,6.163163982693615,53700.249255201656,7417.531264691309,4.026492349661089,0,Positive,1
State Bank of India,Uttarakhand,2022-07-11,2.7649319739918945,3784.169377880469,16.84179294530396,6.031873059673057,3.704263265174914,4.771457053327287,51361.056346436184,6497.887049593745,4.612472788051545,1,Positive,1
State Bank of India,Odisha,2022-07-12,4.383723743362204,3910.669373007857,14.757989222415969,7.199000321667869,5.4566078115614145,6.158164466724461,46647.30896081062,6648.876457270132,4.322821863520931,1,Positive,1
State Bank of India,Sikkim,2022-07-13,6.783772194677322,3573.8067725105902,15.27946285219377,6.975984064819301,4.0119918265372965,4.084364518833771,49298.312575130025,6668.430674520229,5.395465608012611,0,Neutral,0
State Bank of India,West Bengal,2022-07-14,2.8995045640926427,2630.8137914960253,14.596896013256815,7.794664742928443,5.482571081861451,5.125964037319042,47872.57694877068,6051.4848194944325,3.7527402838940103,0,Negative,0
State Bank of India,Arunachal Pradesh,2022-07-15,3.375508371395849,3376.269412173084,12.26339965585803,7.4629430518974225,3.001793816504386,5.880260045626994,52367.94568710197,6682.095745661247,5.447384269700398,1,Negative,1
State Bank of India,Jharkhand,2022-07-16,6.333515410358398,2875.2062481107837,12.994498678920936,6.699815776716389,3.9234574500783577,4.4382896966239604,49534.16230624268,7606.609147036067,3.961277280428528,1,Neutral,1
State Bank of India,Madhya Pradesh,2022-07-17,6.320219219276446,2509.3412440921024,14.673249832451345,6.971091494702322,3.723495642923286,6.469010723340804,54892.79945106385,7794.596991499477,5.045747872763706,0,Negative,1
State Bank of India,Tripura,2022-07-18,5.846885797311784,3681.7431588518452,13.255112792447568,7.695159399752105,3.700702083205833,4.705093896435756,45547.449822595954,7036.436631271855,4.177939852345643,0,Positive,1
State Bank of India,Rajasthan,2022-07-19,6.1636906668026,2076.85269792465,12.299874171958072,6.198556353760805,3.204559859296388,5.9568433384553385,48550.15266136247,6911.00339043844,3.786162790834628,0,Positive,0
State Bank of India,Goa,2022-07-20,5.256346660085577,3803.523984270847,17.061897984310942,5.980384117573332,3.561372811231505,5.21559142772599,49819.00167109977,6061.64923739874,5.21577837049248,0,Positive,1
State Bank of India,West Bengal,2022-07-21,3.5107943534417165,2922.9549292494685,17.887155174984695,5.032433250905589,4.66664870965686,5.788130786432942,50031.3355474832,7758.4086751707655,4.117721798472926,1,Neutral,0
State Bank of India,West Bengal,2022-07-22,4.074175961023517,3274.402953616561,16.758857243980437,7.479653222574393,3.8740832185132335,4.322351657886724,48159.35822385637,6026.0204268517455,4.817710808453684,0,Positive,1
State Bank of India,Kerala,2022-07-23,3.089586300808554,3318.7078444115655,17.122709530228,7.402942101210095,4.252184346987444,4.050738399764822,52292.40249097568,7889.5001604204235,4.632887370173253,1,Positive,0
State Bank of India,Kerala,2022-07-24,7.45070336800177,3790.2354814130726,13.451862781902273,5.313363554300454,4.130600641041566,6.728693282140903,53747.47073488975,6978.432497376181,4.443512618781749,1,Neutral,1
